Wall time,Step,Value
1747915427.9975479,5884,-256.0
1747915526.9984899,5896,-256.0
1747915560.0828426,5900,-256.0
1747915626.5789483,5908,-256.0
1747915659.880905,5912,-256.0
1747915791.9014738,5928,-256.0
1747915825.081616,5932,-256.0
1747915858.3119624,5936,-256.0
1747915891.3673604,5940,-256.0
1747915990.591455,5952,-256.0
1747916023.55409,5956,-256.0
1747916056.7331786,5960,-256.0
1747916089.8076649,5964,-256.0
1747916122.7417276,5968,-256.0
1747916188.826953,5976,-256.0
1747916221.8624806,5980,-256.0
1747916354.0460806,5996,-256.0
1747916387.121204,6000,-256.0
1747916420.3711085,6004,-256.0
1747916486.6106975,6012,-256.0
1747916586.2389963,6024,-256.0
1747916719.1212537,6040,-256.0
1747916752.24426,6044,-256.0
1747916785.474867,6048,-256.0
1747916851.7994375,6056,-256.0
1747916918.3401196,6064,-256.0
1747916951.2955203,6068,-256.0
1747917183.1790361,6096,-256.0
1747917282.236987,6108,-256.0
1747917347.9251895,6116,-256.0
1747917414.2294662,6124,-256.0
1747917513.7129374,6136,-256.0
1747917546.8195493,6140,-256.0
1747917645.6457124,6152,-256.0
1747917678.4951463,6156,-256.0
1747917744.4730814,6164,-256.0
1747917777.4096553,6168,-256.0
1747917909.6998403,6184,-256.0
1747917975.808449,6192,-256.0
1747918008.67962,6196,-256.0
1747918107.8611498,6208,-256.0
1747918140.9479487,6212,-256.0
1747918173.9839303,6216,-256.0
1747918240.1351902,6224,-256.0
1747918306.4833574,6232,-256.0
1747918405.7708921,6244,-256.0
1747918472.3784993,6252,-256.0
1747918538.5016787,6260,-256.0
1747918571.5997517,6264,-256.0
1747918604.725597,6268,-256.0
1747918670.8984108,6276,-256.0
1747918737.1185846,6284,-256.0
1747918770.2978814,6288,-256.0
1747918803.2469666,6292,-256.0
1747918836.3858862,6296,-256.0
1747918935.942633,6308,-256.0
1747919002.1628857,6316,-256.0
1747919035.27616,6320,-256.0
1747919068.5670078,6324,-256.0
1747919101.7873218,6328,-256.0
1747919134.9253469,6332,-256.0
1747919234.1990209,6344,-256.0
1747919399.6380053,6364,-256.0
1747919565.7161317,6384,-256.0
1747919598.5788095,6388,-256.0
1747919631.6553426,6392,-256.0
1747919763.882626,6408,-256.0
1747919796.981508,6412,-256.0
1747919830.0888321,6416,-256.0
1747920061.667251,6444,-256.0
1747920094.6207883,6448,-256.0
1747920160.8958209,6456,-256.0
1747920193.996651,6460,-256.0
1747920227.077178,6464,-256.0
1747920260.0951898,6468,-256.0
1747920392.802819,6484,-256.0
1747920458.8827853,6492,-256.0
1747920524.9309518,6500,-256.0
1747920591.2170243,6508,-256.0
1747920624.0315616,6512,-256.0
1747920723.0504453,6524,-256.0
1747920756.0419478,6528,-256.0
1747920888.5937786,6544,-256.0
1747920921.6035497,6548,-256.0
1747920954.7443757,6552,-256.0
1747920988.0320666,6556,-256.0
1747921054.0169873,6564,-256.0
1747921087.2010636,6568,-256.0
1747921253.0138462,6588,-256.0
1747921285.8658667,6592,-256.0
1747921351.6194444,6600,-256.0
1747921417.6965456,6608,-256.0
1747921450.6428308,6612,-256.0
1747921483.8234696,6616,-256.0
1747921516.8963394,6620,-256.0
1747921582.8791363,6628,-256.0
1747921649.0898154,6636,-256.0
1747921781.2070668,6652,-256.0
1747921847.4313118,6660,-256.0
1747921913.741625,6668,-256.0
1747922013.228172,6680,-256.0
1747922046.2517862,6684,-256.0
1747922178.5030947,6700,-256.0
1747922277.942689,6712,-256.0
1747922343.8446362,6720,-256.0
1747922376.98178,6724,-256.0
1747922409.8083394,6728,-256.0
1747922442.786679,6732,-256.0
1747922541.8464057,6744,-256.0
1747922575.175165,6748,-256.0
1747922608.4236763,6752,-256.0
1747922641.5591486,6756,-256.0
1747922674.782398,6760,-256.0
1747922708.0904183,6764,-256.0
1747922807.1314394,6776,-256.0
1747922840.2709908,6780,-256.0
1747922873.4558866,6784,-256.0
1747922939.8309727,6792,-256.0
1747922972.7727034,6796,-256.0
1747923005.8197465,6800,-256.0
1747923038.7569818,6804,-256.0
1747923104.974786,6812,-256.0
1747923170.9367793,6820,-256.0
1747923270.2059262,6832,-256.0
1747923336.4086616,6840,-256.0
1747923369.488134,6844,-256.0
1747923402.5446372,6848,-256.0
1747923435.2350917,6852,-256.0
1747923567.5784483,6868,-256.0
1747923633.6284444,6876,-256.0
1747923666.6778626,6880,-256.0
1747923765.6363044,6892,-256.0
1747923798.680248,6896,-256.0
1747923831.7724748,6900,-256.0
1747923864.8070986,6904,-256.0
1747924030.2959251,6924,-256.0
1747924294.9839227,6956,-256.0
1747924327.8452802,6960,-256.0
1747924361.1023872,6964,-256.0
1747924460.2803073,6976,-256.0
1747924526.5821412,6984,-256.0
1747924559.7502038,6988,-256.0
1747924593.0820076,6992,-256.0
1747924626.2979207,6996,-256.0
1747924659.2206333,7000,-256.0
1747924692.4073393,7004,-256.0
1747924725.6360726,7008,-256.0
1747924791.878189,7016,-256.0
1747924825.0794575,7020,-256.0
1747924924.4943619,7032,-256.0
1747925089.9307747,7052,-256.0
1747925122.8286896,7056,-256.0
1747925189.1704147,7064,-256.0
1747925222.2584918,7068,-256.0
1747925288.3207324,7076,-256.0
1747925519.1555293,7104,-256.0
1747925552.2977967,7108,-256.0
1747925585.3971553,7112,-256.0
1747925684.7786608,7124,-256.0
1747925717.886361,7128,-256.0
1747925817.3322392,7140,-256.0
1747925850.4047203,7144,-256.0
1747925883.502247,7148,-256.0
1747925916.5735462,7152,-256.0
1747925982.4615571,7160,-256.0
1747926015.5347447,7164,-256.0
1747926081.9767208,7172,-256.0
1747926148.576577,7180,-256.0
1747926214.601647,7188,-256.0
1747926247.792172,7192,-256.0
1747926347.0067966,7204,-256.0
1747926380.2774017,7208,-256.0
1747926413.3642607,7212,-256.0
1747926446.5147429,7216,-256.0
1747926479.586588,7220,-256.0
1747926612.0903664,7236,-256.0
1747926678.1687553,7244,-256.0
1747926810.6848614,7260,-256.0
1747926876.9424446,7268,-256.0
1747926943.1505864,7276,-256.0
1747926976.3304482,7280,-256.0
1747927108.6982672,7296,-256.0
1747927208.2575858,7308,-256.0
1747927241.4261029,7312,-256.0
1747927307.7190487,7320,-256.0
1747927340.958656,7324,-256.0
1747927407.3061686,7332,-256.0
1747927440.464121,7336,-256.0
1747927473.7078018,7340,-256.0
1747927540.0125153,7348,-256.0
1747927573.1586812,7352,-256.0
1747927606.2456295,7356,-256.0
1747927804.8381014,7380,-256.0
1747927838.0540948,7384,-256.0
1747927871.0706284,7388,-256.0
1747927904.3286948,7392,-256.0
1747927937.3494947,7396,-256.0
1747928003.4920247,7404,-256.0
1747928035.475421,7408,-256.0
1747928100.2378309,7416,-256.0
1747928198.1948977,7428,-256.0
1747928330.6680558,7444,-256.0
1747928463.4914994,7460,-256.0
1747928496.4960434,7464,-256.0
1747928529.3664691,7468,-256.0
1747928562.4945836,7472,-256.0
1747928694.8441997,7488,-256.0
1747928727.9566126,7492,-256.0
1747928761.1099443,7496,-256.0
1747928794.3511415,7500,-256.0
1747928827.3712242,7504,-256.0
1747928860.3908153,7508,-256.0
1747928893.4919207,7512,-256.0
1747928959.6537492,7520,-256.0
1747928992.7056422,7524,-256.0
1747929091.493215,7536,-256.0
1747929124.4472663,7540,-256.0
1747929190.4868832,7548,-256.0
1747929256.5834002,7556,-256.0
1747929322.485351,7564,-256.0
1747929355.4188094,7568,-256.0
1747929487.8749688,7584,-256.0
1747929620.0410721,7600,-256.0
1747929686.3121629,7608,-256.0
1747929719.3457336,7612,-256.0
1747929851.3675823,7628,-256.0
1747929917.3035917,7636,-256.0
1747929949.9411774,7640,-256.0
1747929982.7370987,7644,-256.0
1747930081.9091067,7656,-256.0
1747930180.914819,7668,-256.0
1747930248.699685,7676,-256.0
